num,neutral,positive,negative,skip,mark,adj,caps_lock,exclamation_mark,label
303,0.6442351341247559,0.0,0.22816647589206696,0.0,2,2,0,2,ЛОЖЬ
304,0.812877357006073,0.0,0.13297423720359802,0.0,0,0,0,0,ЛОЖЬ
305,0.538993239402771,0.0,0.2814156115055084,0.0,0,0,0,0,ЛОЖЬ
306,0.41490885615348816,0.0,0.287777841091156,0.0,0,1,0,0,ЛОЖЬ
307,0.7057950496673584,0.0,0.18714269995689392,0.0,1,1,0,0,ЛОЖЬ
308,0.4378334879875183,0.0,0.22271016240119934,0.0,1,3,0,0,ЛОЖЬ
309,0.607673168182373,0.0,0.1732981950044632,0.0,0,2,0,2,ЛОЖЬ
310,0.6442351341247559,0.0,0.24509501457214355,0.0,0,1,0,0,ЛОЖЬ
311,0.538993239402771,0.0,0.23371636867523193,0.0,0,0,0,0,ЛОЖЬ
312,0.44553956389427185,0.0,0.22816647589206696,0.0,0,0,0,1,ЛОЖЬ
313,0.6791887283325195,0.0,0.22271016240119934,0.0,0,1,0,2,ЛОЖЬ
314,0.4765896201133728,0.0,0.30736804008483887,0.0,0,3,0,0,ЛОЖЬ
315,0.4921981394290924,0.0,0.23371636867523193,0.0,0,1,0,3,ЛОЖЬ
316,0.44553956389427185,0.0,0.3415925204753876,0.0,1,1,0,0,ЛОЖЬ
317,0.4843900501728058,0.0,0.3007555902004242,0.0,0,0,0,5,ЛОЖЬ
318,0.5775054097175598,0.0,0.20182321965694427,0.0,0,1,0,2,ЛОЖЬ
319,0.5078218579292297,0.0,0.33459946513175964,0.0,0,0,0,1,ЛОЖЬ
320,0.523430347442627,0.0,0.2568419873714447,0.0,0,0,0,0,ЛОЖЬ
321,0.59267657995224,0.0,0.22816647589206696,0.0,0,0,0,0,ЛОЖЬ
322,0.6654205918312073,0.0,0.18714269995689392,0.0,4,4,0,0,ЛОЖЬ
323,0.26285186409950256,0.0,0.23371636867523193,0.0,0,8,0,6,ЛОЖЬ
324,0.6513648629188538,0.0,0.21734751760959625,0.0,0,0,0,1,ЛОЖЬ
325,0.812877357006073,0.0,0.09269777685403824,0.0,0,0,0,4,ЛОЖЬ
326,0.5698626637458801,0.0,0.2509227991104126,0.0,0,0,0,0,ЛОЖЬ
327,0.546748161315918,0.0,0.275139719247818,0.0,0,0,1,0,ЛОЖЬ
328,0.6224693655967712,0.0,0.20182321965694427,0.0,0,1,0,0,ЛОЖЬ
329,0.6926519870758057,0.0,0.20690405368804932,0.0,0,1,0,1,ЛОЖЬ
330,0.5621865391731262,0.0,0.38492217659950256,0.0,0,1,0,4,ЛОЖЬ
331,0.4532718360424042,0.0,0.2509227991104126,0.0,1,0,0,0,ЛОЖЬ
332,0.607673168182373,0.0,0.1968362182378769,0.0,1,0,0,2,ЛОЖЬ
333,0.4532718360424042,0.0,0.29422497749328613,0.0,0,0,0,0,ЛОЖЬ
334,0.6297846436500549,0.0,0.19194278120994568,0.0,0,0,0,1,ЛОЖЬ
335,0.7431780099868774,0.0,0.16452647745609283,0.0,0,1,0,0,ЛОЖЬ
336,0.5000100135803223,0.0,0.1968362182378769,0.0,2,1,0,0,ЛОЖЬ
337,0.46102678775787354,0.0,0.2814156115055084,0.0,1,0,0,0,ЛОЖЬ
338,0.6513648629188538,0.0,0.24509501457214355,0.0,0,0,0,0,ЛОЖЬ
339,0.5698626637458801,0.0,0.20690405368804932,0.0,0,0,0,1,ЛОЖЬ
340,0.585111141204834,0.0,0.20182321965694427,0.0,0,1,0,0,ЛОЖЬ
341,0.4843900501728058,0.0,0.2689514458179474,0.0,0,2,0,2,ЛОЖЬ
342,0.5775054097175598,0.0,0.20690405368804932,0.0,1,2,0,2,ЛОЖЬ
343,0.8080772161483765,0.0,0.22271016240119934,0.0,1,0,0,1,ЛОЖЬ
344,0.7248802781105042,0.0,0.21207880973815918,0.0,0,0,0,1,ЛОЖЬ
345,0.7122421860694885,0.0,0.21207880973815918,0.0,0,0,0,0,ЛОЖЬ
346,0.6224693655967712,0.0,0.11921291798353195,0.0,0,0,0,0,ЛОЖЬ
347,0.7122421860694885,0.0,0.20182321965694427,0.0,0,0,0,0,ЛОЖЬ
348,0.607673168182373,0.0,0.2814156115055084,0.0,0,2,0,0,ЛОЖЬ
349,0.546748161315918,0.0,0.2568419873714447,0.0,0,1,0,0,ЛОЖЬ
350,0.5775054097175598,0.0,0.22271016240119934,0.0,1,0,0,0,ЛОЖЬ
351,0.4532718360424042,0.0,0.2509227991104126,0.0,1,0,0,1,ЛОЖЬ
352,0.6654205918312073,0.0,0.21734751760959625,0.0,0,2,0,3,ЛОЖЬ
353,0.6001983880996704,0.0,0.275139719247818,0.0,0,2,0,3,ЛОЖЬ
354,0.4921981394290924,0.0,0.2568419873714447,0.0,1,1,0,1,ЛОЖЬ
355,0.6654205918312073,0.0,0.16886694729328156,0.0,0,1,0,0,ЛОЖЬ
356,0.6001983880996704,0.0,0.1968362182378769,0.0,1,0,0,10,ЛОЖЬ
357,0.4843900501728058,0.0,0.3007555902004242,0.0,3,1,0,0,ЛОЖЬ
358,0.7248802781105042,0.0,0.16886694729328156,0.0,0,1,0,0,ЛОЖЬ
359,0.59267657995224,0.0,0.26285186409950256,0.0,0,2,0,2,ЛОЖЬ
360,0.6859594583511353,0.0,0.1968362182378769,0.0,0,1,0,0,ЛОЖЬ
361,0.6992644667625427,0.0,0.3415925204753876,0.0,0,2,0,1,ЛОЖЬ
362,0.3775506913661957,0.0,0.2689514458179474,0.0,0,0,0,2,ЛОЖЬ
363,0.44553956389427185,0.0,0.287777841091156,0.0,0,0,0,1,ЛОЖЬ
364,0.7431780099868774,0.0,0.18714269995689392,0.0,0,0,3,0,ЛОЖЬ
365,0.7248802781105042,0.0,0.1824355274438858,0.0,0,0,0,0,ЛОЖЬ
366,0.6584275364875793,0.0,0.1968362182378769,0.0,0,1,1,0,ЛОЖЬ
367,0.3923468291759491,0.0,0.3007555902004242,0.0,0,3,0,1,ЛОЖЬ
368,0.4688006341457367,0.0,0.29422497749328613,0.0,0,0,0,0,ЛОЖЬ
369,0.59267657995224,0.0,0.320831298828125,0.0,0,3,0,0,ЛОЖЬ
370,0.5775054097175598,0.0,0.22271016240119934,0.0,1,2,0,2,ЛОЖЬ
371,0.6723417043685913,0.0,0.2568419873714447,0.0,0,0,0,0,ЛОЖЬ
372,0.59267657995224,0.0,0.16886694729328156,0.0,0,0,0,0,ЛОЖЬ
373,0.6001983880996704,0.0,0.20182321965694427,0.0,1,0,0,0,ЛОЖЬ
374,0.5156299471855164,0.0,0.1968362182378769,0.0,1,3,0,0,ЛОЖЬ
375,0.6513648629188538,0.0,0.1824355274438858,0.0,7,0,0,0,ЛОЖЬ
376,0.4378334879875183,0.0,0.24509501457214355,0.0,2,0,0,1,ЛОЖЬ
377,0.5621865391731262,0.0,0.1824355274438858,0.0,1,0,1,4,ЛОЖЬ
378,0.4532718360424042,0.0,0.287777841091156,0.0,0,1,0,0,ЛОЖЬ
379,0.5156299471855164,0.0,0.320831298828125,0.0,7,0,0,0,ЛОЖЬ
380,0.6791887283325195,0.0,0.21207880973815918,0.0,0,0,0,0,ЛОЖЬ
381,0.6442351341247559,0.0,0.24509501457214355,0.0,1,0,0,0,ЛОЖЬ
382,0.4378334879875183,0.0,0.3140605390071869,0.0,1,5,0,0,ЛОЖЬ
383,0.4532718360424042,0.0,0.24509501457214355,0.0,0,0,0,1,ЛОЖЬ
384,0.6584275364875793,0.0,0.3276783227920532,0.0,0,0,0,0,ЛОЖЬ
385,0.5000100135803223,0.0,0.2568419873714447,0.0,1,0,0,1,ЛОЖЬ
386,0.8031837940216064,0.0,0.1097157895565033,0.0,1,0,0,0,ЛОЖЬ
387,0.3923468291759491,0.0,0.29422497749328613,0.0,1,0,0,0,ЛОЖЬ
388,0.6584275364875793,0.0,0.2568419873714447,0.0,1,0,0,0,ЛОЖЬ
389,0.6654205918312073,0.0,0.23935934901237488,0.0,0,0,0,0,ЛОЖЬ
390,0.38492217659950256,0.0,0.3775506913661957,0.0,0,7,0,0,ЛОЖЬ
391,0.771853506565094,0.0,0.10088862478733063,0.0,4,1,0,1,ЛОЖЬ
392,0.4843900501728058,0.0,0.29422497749328613,0.0,0,2,0,0,ЛОЖЬ
393,0.5156299471855164,0.0,0.38492217659950256,0.0,2,11,0,0,ЛОЖЬ
394,0.6926519870758057,0.0,0.16027602553367615,0.0,1,0,0,0,ЛОЖЬ
395,0.607673168182373,0.0,0.1732981950044632,0.0,0,2,0,0,ЛОЖЬ
396,0.40734341740608215,0.0,0.29422497749328613,0.0,0,0,0,0,ЛОЖЬ
397,0.4378334879875183,0.0,0.23371636867523193,0.0,1,1,0,1,ЛОЖЬ
398,0.38492217659950256,0.0,0.33459946513175964,0.0,0,2,0,0,ЛОЖЬ
399,0.6442351341247559,0.0,0.21207880973815918,0.0,0,1,0,0,ЛОЖЬ
400,0.5621865391731262,0.0,0.320831298828125,0.0,0,0,0,0,ЛОЖЬ
401,0.5156299471855164,0.0,0.20690405368804932,0.0,1,1,0,0,ЛОЖЬ
402,0.523430347442627,0.0,0.3276783227920532,0.0,0,1,0,0,ЛОЖЬ
403,0.3775506913661957,0.0,0.320831298828125,0.0,1,1,0,1,ЛОЖЬ
404,0.7826725244522095,0.0,0.0980893224477768,0.0,0,5,0,11,ЛОЖЬ
405,0.46102678775787354,0.0,0.22816647589206696,0.0,0,0,0,0,ЛОЖЬ
406,0.3702353835105896,0.0,0.23371636867523193,0.0,0,2,0,0,ЛОЖЬ
407,0.607673168182373,0.0,0.21734751760959625,0.0,0,0,0,0,ЛОЖЬ
408,0.6224693655967712,0.0,0.22271016240119934,0.0,0,1,0,1,ЛОЖЬ
409,0.5312193632125854,0.0,0.3276783227920532,0.0,0,1,0,0,ЛОЖЬ
410,0.5078218579292297,0.0,0.20182321965694427,0.0,0,0,0,1,ЛОЖЬ
411,0.46102678775787354,0.0,0.320831298828125,0.0,0,6,0,0,ЛОЖЬ
412,0.3557848632335663,0.0,0.3702353835105896,0.0,0,1,0,0,ЛОЖЬ
413,0.5312193632125854,0.0,0.0,0.22816647589206696,0,0,1,0,ЛОЖЬ
414,0.4688006341457367,0.0,0.3629792034626007,0.0,0,1,0,0,ЛОЖЬ
415,0.546748161315918,0.0,0.287777841091156,0.0,0,0,0,0,ЛОЖЬ
416,0.5698626637458801,0.0,0.21734751760959625,0.0,2,3,0,0,ЛОЖЬ
417,0.30736804008483887,0.0,0.320831298828125,0.0,10,6,0,0,ЛОЖЬ
418,0.5156299471855164,0.0,0.26285186409950256,0.0,0,2,0,0,ЛОЖЬ
419,0.7186043858528137,0.0,0.20182321965694427,0.0,0,0,0,2,ЛОЖЬ
420,0.5698626637458801,0.0,0.10375863313674927,0.0,0,0,0,3,ЛОЖЬ
421,0.7248802781105042,0.0,0.23371636867523193,0.0,0,0,1,1,ЛОЖЬ
422,0.585111141204834,0.0,0.23371636867523193,0.0,0,2,1,1,ЛОЖЬ
423,0.523430347442627,0.0,0.3140605390071869,0.0,0,0,0,0,ЛОЖЬ
424,0.5000100135803223,0.0,0.23371636867523193,0.0,0,2,0,1,ЛОЖЬ
425,0.546748161315918,0.0,0.20182321965694427,0.0,0,0,0,0,ЛОЖЬ
426,0.46102678775787354,0.0,0.3007555902004242,0.0,0,2,0,0,ЛОЖЬ
427,0.4532718360424042,0.0,0.24509501457214355,0.0,0,2,0,0,ЛОЖЬ
428,0.3276783227920532,0.0,0.320831298828125,0.0,0,5,0,0,ЛОЖЬ
429,0.4765896201133728,0.0,0.23935934901237488,0.0,0,1,0,0,ЛОЖЬ
430,0.4688006341457367,0.0,0.21734751760959625,0.0,0,2,0,1,ЛОЖЬ
431,0.3998216390609741,0.0,0.0,0.14415885508060455,0,0,0,0,ЛОЖЬ
432,0.4532718360424042,0.0,0.2689514458179474,0.0,0,3,0,0,ЛОЖЬ
433,0.546748161315918,0.0,0.29422497749328613,0.0,0,0,0,0,ЛОЖЬ
434,0.59267657995224,0.0,0.3007555902004242,0.0,0,1,0,1,ЛОЖЬ
435,0.4378334879875183,0.0,0.23935934901237488,0.0,0,0,0,2,ЛОЖЬ
436,0.523430347442627,0.0,0.2689514458179474,0.0,0,0,0,0,ЛОЖЬ
437,0.538993239402771,0.0,0.3007555902004242,0.0,2,3,0,0,ЛОЖЬ
438,0.5775054097175598,0.0,0.23935934901237488,0.0,0,0,0,0,ЛОЖЬ
439,0.6992644667625427,0.0,0.22816647589206696,0.0,0,1,0,0,ЛОЖЬ
440,0.585111141204834,0.0,0.2689514458179474,0.0,0,0,1,0,ЛОЖЬ
441,0.4378334879875183,0.0,0.24509501457214355,0.0,1,2,0,0,ЛОЖЬ
442,0.7186043858528137,0.0,0.20182321965694427,0.0,0,0,0,3,ЛОЖЬ
443,0.538993239402771,0.0,0.26285186409950256,0.0,0,0,0,0,ЛОЖЬ
444,0.4765896201133728,0.0,0.2568419873714447,0.0,0,1,0,0,ЛОЖЬ
445,0.4921981394290924,0.0,0.30736804008483887,0.0,1,1,0,0,ЛОЖЬ
446,0.6297846436500549,0.0,0.275139719247818,0.0,0,0,0,0,ЛОЖЬ
447,0.348655104637146,0.0,0.24509501457214355,0.0,0,0,0,2,ЛОЖЬ
448,0.6297846436500549,0.0,0.1968362182378769,0.0,0,0,0,3,ЛОЖЬ
449,0.5621865391731262,0.0,0.22271016240119934,0.0,0,0,0,0,ЛОЖЬ
450,0.5000100135803223,0.0,0.29422497749328613,0.0,0,0,0,0,ЛОЖЬ
451,0.7310686111450195,0.0,0.19194278120994568,0.0,0,0,0,0,ЛОЖЬ
452,0.4843900501728058,0.0,0.29422497749328613,0.0,0,1,0,0,ЛОЖЬ
453,0.4301573634147644,0.0,0.23935934901237488,0.0,0,0,0,0,ЛОЖЬ
454,0.6150978803634644,0.0,0.1968362182378769,0.0,0,0,0,3,ЛОЖЬ
455,0.4532718360424042,0.0,0.30736804008483887,0.0,0,0,0,1,ЛОЖЬ
456,0.3998216390609741,0.0,0.3629792034626007,0.0,4,4,0,0,ЛОЖЬ
457,0.320831298828125,0.0,0.320831298828125,0.0,0,0,0,2,ЛОЖЬ
458,0.5544804334640503,0.0,0.20182321965694427,0.0,0,8,0,0,ЛОЖЬ
459,0.3140605390071869,0.0,0.3140605390071869,0.0,3,1,0,0,ЛОЖЬ
460,0.6513648629188538,0.0,0.1520422399044037,0.0,0,4,0,0,ЛОЖЬ
461,0.5775054097175598,0.0,0.22816647589206696,0.0,0,1,0,0,ЛОЖЬ
462,0.5000100135803223,0.0,0.275139719247818,0.0,1,1,0,3,ЛОЖЬ
463,0.6992644667625427,0.0,0.22271016240119934,0.0,0,0,0,0,ЛОЖЬ
464,0.523430347442627,0.0,0.275139719247818,0.0,0,0,0,0,ЛОЖЬ
465,0.3557848632335663,0.0,0.2509227991104126,0.0,0,2,0,0,ЛОЖЬ
466,0.6001983880996704,0.0,0.22271016240119934,0.0,0,0,0,0,ЛОЖЬ
467,0.6370407938957214,0.0,0.20182321965694427,0.0,0,1,0,0,ЛОЖЬ
468,0.4921981394290924,0.0,0.275139719247818,0.0,0,4,0,0,ЛОЖЬ
469,0.40734341740608215,0.0,0.275139719247818,0.0,0,0,0,0,ЛОЖЬ
470,0.6297846436500549,0.0,0.21207880973815918,0.0,0,0,0,0,ЛОЖЬ
471,0.6513648629188538,0.0,0.1968362182378769,0.0,0,0,0,0,ЛОЖЬ
472,0.4532718360424042,0.0,0.26285186409950256,0.0,0,1,0,0,ЛОЖЬ
473,0.4225146472454071,0.0,0.3415925204753876,0.0,2,0,0,0,ЛОЖЬ
474,0.4378334879875183,0.0,0.2509227991104126,0.0,0,1,0,1,ЛОЖЬ
475,0.348655104637146,0.0,0.2568419873714447,0.0,0,1,0,0,ЛОЖЬ
476,0.46102678775787354,0.0,0.2814156115055084,0.0,0,0,0,0,ЛОЖЬ
477,0.4921981394290924,0.0,0.1968362182378769,0.0,0,0,1,0,ЛОЖЬ
478,0.6297846436500549,0.0,0.23935934901237488,0.0,0,0,0,2,ЛОЖЬ
479,0.585111141204834,0.0,0.16027602553367615,0.0,0,0,0,0,ЛОЖЬ
480,0.5698626637458801,0.0,0.21734751760959625,0.0,0,3,0,0,ЛОЖЬ
481,0.3557848632335663,0.0,0.348655104637146,0.0,1,4,0,2,ЛОЖЬ
482,0.6442351341247559,0.0,0.1778208613395691,0.0,0,0,0,0,ЛОЖЬ
483,0.4765896201133728,0.0,0.275139719247818,0.0,0,0,0,0,ЛОЖЬ
484,0.41490885615348816,0.0,0.3276783227920532,0.0,0,0,0,0,ЛОЖЬ
485,0.6723417043685913,0.0,0.2568419873714447,0.0,0,0,0,0,ЛОЖЬ
486,0.5698626637458801,0.0,0.2689514458179474,0.0,0,0,1,6,ЛОЖЬ
487,0.6584275364875793,0.0,0.20690405368804932,0.0,0,0,0,1,ЛОЖЬ
488,0.7122421860694885,0.0,0.1778208613395691,0.0,0,0,0,1,ЛОЖЬ
489,0.4921981394290924,0.0,0.21734751760959625,0.0,0,0,0,2,ЛОЖЬ
490,0.4225146472454071,0.0,0.320831298828125,0.0,0,1,0,0,ЛОЖЬ
491,0.41490885615348816,0.0,0.3557848632335663,0.0,0,1,0,0,ЛОЖЬ
492,0.3702353835105896,0.0,0.287777841091156,0.0,1,0,0,2,ЛОЖЬ
493,0.4532718360424042,0.0,0.3557848632335663,0.0,1,0,0,0,ЛОЖЬ
494,0.5698626637458801,0.0,0.275139719247818,0.0,0,2,0,2,ЛОЖЬ
495,0.3775506913661957,0.0,0.348655104637146,0.0,4,0,0,0,ЛОЖЬ
496,0.3629792034626007,0.0,0.3415925204753876,0.0,0,16,0,0,ЛОЖЬ
497,0.348655104637146,0.0,0.3007555902004242,0.0,0,1,0,1,ЛОЖЬ
498,0.6224693655967712,0.0,0.1732981950044632,0.0,0,2,0,3,ЛОЖЬ
499,0.5544804334640503,0.0,0.287777841091156,0.0,0,0,0,0,ЛОЖЬ
500,0.6297846436500549,0.0,0.22271016240119934,0.0,0,0,0,0,ЛОЖЬ
501,0.546748161315918,0.0,0.20690405368804932,0.0,0,0,0,0,ЛОЖЬ
502,0.41490885615348816,0.0,0.21734751760959625,0.0,0,0,0,0,ЛОЖЬ
503,0.6150978803634644,0.0,0.22816647589206696,0.0,0,0,0,0,ЛОЖЬ
504,0.7431780099868774,0.0,0.1732981950044632,0.0,2,4,0,0,ЛОЖЬ
505,0.6791887283325195,0.0,0.1968362182378769,0.0,0,1,0,0,ЛОЖЬ
506,0.4765896201133728,0.0,0.2814156115055084,0.0,1,3,1,0,ЛОЖЬ
507,0.4765896201133728,0.0,0.2814156115055084,0.0,0,0,0,0,ЛОЖЬ
508,0.38492217659950256,0.0,0.38492217659950256,0.0,0,1,0,0,ЛОЖЬ
509,0.546748161315918,0.0,0.22271016240119934,0.0,2,0,0,0,ЛОЖЬ
510,0.6791887283325195,0.0,0.24509501457214355,0.0,0,1,0,0,ЛОЖЬ
511,0.5312193632125854,0.0,0.18714269995689392,0.0,0,1,0,0,ЛОЖЬ
512,0.4378334879875183,0.0,0.275139719247818,0.0,0,0,0,0,ЛОЖЬ
513,0.607673168182373,0.0,0.22271016240119934,0.0,0,1,0,1,ЛОЖЬ
514,0.5544804334640503,0.0,0.24509501457214355,0.0,0,0,0,0,ЛОЖЬ
515,0.607673168182373,0.0,0.21734751760959625,0.0,0,0,0,0,ЛОЖЬ
516,0.46102678775787354,0.0,0.287777841091156,0.0,0,3,0,0,ЛОЖЬ
517,0.6370407938957214,0.0,0.16027602553367615,0.0,1,4,0,3,ЛОЖЬ
518,0.3998216390609741,0.0,0.320831298828125,0.0,0,4,0,0,ЛОЖЬ
519,0.59267657995224,0.0,0.2814156115055084,0.0,0,5,0,0,ЛОЖЬ
520,0.4765896201133728,0.0,0.320831298828125,0.0,0,4,0,0,ЛОЖЬ
521,0.0,0.0,0.16027602553367615,0.2814156115055084,0,0,0,0,ЛОЖЬ
522,0.44553956389427185,0.0,0.21207880973815918,0.0,0,4,0,0,ЛОЖЬ
523,0.5156299471855164,0.0,0.26285186409950256,0.0,0,0,0,0,ЛОЖЬ
524,0.46102678775787354,0.0,0.2568419873714447,0.0,0,0,0,0,ЛОЖЬ
525,0.546748161315918,0.0,0.2814156115055084,0.0,0,0,0,5,ЛОЖЬ
526,0.607673168182373,0.0,0.23371636867523193,0.0,0,1,0,0,ЛОЖЬ
527,0.6926519870758057,0.0,0.23371636867523193,0.0,0,0,0,0,ЛОЖЬ
528,0.5156299471855164,0.0,0.23935934901237488,0.0,0,2,2,1,ЛОЖЬ
529,0.6584275364875793,0.0,0.11921291798353195,0.0,1,4,0,4,ЛОЖЬ
530,0.6001983880996704,0.0,0.18714269995689392,0.0,0,0,0,4,ЛОЖЬ
531,0.6297846436500549,0.0,0.21734751760959625,0.0,0,0,0,0,ЛОЖЬ
532,0.6150978803634644,0.0,0.23371636867523193,0.0,0,1,0,0,ЛОЖЬ
533,0.59267657995224,0.0,0.275139719247818,0.0,4,0,0,0,ЛОЖЬ
534,0.6654205918312073,0.0,0.3007555902004242,0.0,0,0,0,0,ЛОЖЬ
535,0.4765896201133728,0.0,0.275139719247818,0.0,0,0,0,0,ЛОЖЬ
536,0.6224693655967712,0.0,0.21734751760959625,0.0,0,0,0,0,ЛОЖЬ
537,0.6442351341247559,0.0,0.3140605390071869,0.0,1,1,0,1,ЛОЖЬ
538,0.6584275364875793,0.0,0.18714269995689392,0.0,2,4,0,7,ЛОЖЬ
539,0.5156299471855164,0.19194278120994568,0.0,0.0,0,0,0,3,ЛОЖЬ
540,0.585111141204834,0.0,0.24509501457214355,0.0,0,2,0,1,ЛОЖЬ
541,0.6584275364875793,0.0,0.19194278120994568,0.0,3,0,0,0,ЛОЖЬ
542,0.5156299471855164,0.0,0.3140605390071869,0.0,3,1,0,0,ЛОЖЬ
543,0.287777841091156,0.22271016240119934,0.0,0.0,2,1,0,8,ЛОЖЬ
544,0.59267657995224,0.0,0.20182321965694427,0.0,0,1,0,0,ЛОЖЬ
545,0.523430347442627,0.0,0.348655104637146,0.0,1,1,0,0,ЛОЖЬ
546,0.7310686111450195,0.0,0.22271016240119934,0.0,0,0,0,0,ЛОЖЬ
547,0.5621865391731262,0.0,0.20690405368804932,0.0,0,0,0,0,ЛОЖЬ
548,0.6150978803634644,0.0,0.20690405368804932,0.0,0,8,0,0,ЛОЖЬ
549,0.7431780099868774,0.11597072333097458,0.0,0.0,0,0,0,4,ЛОЖЬ
550,0.3923468291759491,0.0,0.2814156115055084,0.0,0,2,0,0,ЛОЖЬ
551,0.8175845146179199,0.0,0.11597072333097458,0.0,0,2,0,8,ЛОЖЬ
552,0.59267657995224,0.0,0.26285186409950256,0.0,1,1,0,0,ЛОЖЬ
553,0.546748161315918,0.0,0.22271016240119934,0.0,0,0,0,0,ЛОЖЬ
554,0.7186043858528137,0.0,0.0,0.20182321965694427,0,0,0,0,ЛОЖЬ
555,0.5544804334640503,0.0,0.30736804008483887,0.0,0,1,0,0,ЛОЖЬ
556,0.6224693655967712,0.0,0.20690405368804932,0.0,0,1,0,1,ЛОЖЬ
557,0.6297846436500549,0.0,0.20690405368804932,0.0,1,2,0,2,ЛОЖЬ
558,0.287777841091156,0.0,0.41490885615348816,0.0,0,1,0,0,ЛОЖЬ
559,0.546748161315918,0.0,0.2689514458179474,0.0,2,3,0,0,ЛОЖЬ
560,0.771853506565094,0.0,0.16452647745609283,0.0,0,0,0,1,ЛОЖЬ
561,0.7122421860694885,0.0,0.21207880973815918,0.0,0,1,0,0,ЛОЖЬ
562,0.5000100135803223,0.0,0.275139719247818,0.0,0,0,0,0,ЛОЖЬ
563,0.59267657995224,0.0,0.3415925204753876,0.0,0,4,0,0,ЛОЖЬ
564,0.4378334879875183,0.0,0.29422497749328613,0.0,0,1,0,0,ЛОЖЬ
565,0.4765896201133728,0.0,0.2689514458179474,0.0,1,1,0,0,ЛОЖЬ
566,0.4921981394290924,0.0,0.275139719247818,0.0,3,1,1,1,ЛОЖЬ
567,0.4301573634147644,0.0,0.2689514458179474,0.0,1,2,0,0,ЛОЖЬ
568,0.6442351341247559,0.0,0.1824355274438858,0.0,1,0,0,0,ЛОЖЬ
569,0.5312193632125854,0.0,0.24509501457214355,0.0,0,0,0,0,ЛОЖЬ
570,0.5312193632125854,0.0,0.23371636867523193,0.0,2,3,0,1,ЛОЖЬ
571,0.3998216390609741,0.0,0.3276783227920532,0.0,1,1,0,0,ЛОЖЬ
572,0.4301573634147644,0.0,0.320831298828125,0.0,4,5,0,0,ЛОЖЬ
573,0.41490885615348816,0.0,0.3276783227920532,0.0,3,7,0,0,ЛОЖЬ
574,0.538993239402771,0.0,0.30736804008483887,0.0,1,4,0,1,ЛОЖЬ
575,0.585111141204834,0.0,0.348655104637146,0.0,3,7,0,0,ЛОЖЬ
576,0.7431780099868774,0.0,0.523430347442627,0.0,0,0,0,0,ЛОЖЬ
577,0.585111141204834,0.0,0.2509227991104126,0.0,2,0,0,0,ЛОЖЬ
578,0.5698626637458801,0.0,0.22271016240119934,0.0,1,2,0,1,ЛОЖЬ
579,0.46102678775787354,0.0,0.3702353835105896,0.0,1,0,0,0,ЛОЖЬ
580,0.546748161315918,0.0,0.348655104637146,0.0,4,1,0,0,ЛОЖЬ
581,0.546748161315918,0.0,0.4225146472454071,0.0,4,18,0,0,ЛОЖЬ
582,0.4532718360424042,0.0,0.20690405368804932,0.0,2,3,0,0,ЛОЖЬ
583,0.6224693655967712,0.0,0.26285186409950256,0.0,8,3,0,2,ЛОЖЬ
584,0.7826725244522095,0.0,0.21207880973815918,0.0,0,1,0,0,ЛОЖЬ
585,0.5312193632125854,0.0,0.320831298828125,0.0,3,2,0,0,ЛОЖЬ
586,0.6150978803634644,0.0,0.2509227991104126,0.0,3,1,0,0,ЛОЖЬ
587,0.3775506913661957,0.0,0.5000100135803223,0.0,1,3,0,0,ЛОЖЬ
588,0.5544804334640503,0.0,0.2509227991104126,0.0,1,0,0,17,ЛОЖЬ
589,0.6224693655967712,0.0,0.22271016240119934,0.0,3,3,0,1,ЛОЖЬ
590,0.41490885615348816,0.0,0.3557848632335663,0.0,1,0,0,1,ЛОЖЬ
591,0.38492217659950256,0.0,0.26285186409950256,0.0,4,7,0,0,ЛОЖЬ
592,0.3775506913661957,0.0,0.30736804008483887,0.0,3,4,0,0,ЛОЖЬ
593,0.546748161315918,0.0,0.3007555902004242,0.0,2,1,0,0,ЛОЖЬ
594,0.6723417043685913,0.0,0.3007555902004242,0.0,7,2,0,0,ЛОЖЬ
595,0.6654205918312073,0.0,0.24509501457214355,0.0,0,0,0,1,ЛОЖЬ
596,0.4921981394290924,0.0,0.38492217659950256,0.0,2,5,0,0,ЛОЖЬ
597,0.6791887283325195,0.0,0.20182321965694427,0.0,0,4,0,2,ЛОЖЬ
598,0.6150978803634644,0.0,0.3629792034626007,0.0,0,9,0,0,ЛОЖЬ
599,0.523430347442627,0.0,0.16452647745609283,0.0,1,0,0,5,ЛОЖЬ
600,0.6297846436500549,0.0,0.275139719247818,0.0,1,1,0,0,ЛОЖЬ
601,0.4843900501728058,0.0,0.23935934901237488,0.0,2,1,0,0,ЛОЖЬ
602,0.6150978803634644,0.0,0.3415925204753876,0.0,4,1,0,0,ЛОЖЬ
603,0.4765896201133728,0.0,0.40734341740608215,0.0,2,2,0,1,ЛОЖЬ
604,0.4921981394290924,0.0,0.320831298828125,0.0,5,1,0,1,ЛОЖЬ
605,0.538993239402771,0.0,0.24509501457214355,0.0,5,0,0,0,ЛОЖЬ
606,0.5000100135803223,0.0,0.2814156115055084,0.0,1,0,0,0,ЛОЖЬ
607,0.59267657995224,0.0,0.2509227991104126,0.0,1,13,0,0,ЛОЖЬ
